pond,cycle,mean_t,sd_t,B,markov_memory,time_memory,mean_duration
1,1,5.636363636363637,5.839285194749754,0.01768279609915789,0,0.22913052947232712,5.733333333333333
1,2,8.64864864864865,15.100066622767331,0.27165334631316357,0,0.04445688139108974,8.578947368421053
1,3,8,8.837282442901197,0.049727884873381395,0,0.12611558071320067,7.8604651162790695
1,4,4.942857142857143,6.376782420411338,0.12667587775561268,0,-0.126976455112843,4.985915492957746
1,5,5.236363636363636,4.895060383858014,-0.03368758940741241,0,-0.20262974220990296,5.517857142857143
1,6,6.2444444444444445,5.677529694712608,-0.0475520868536224,0,-0.07934224073806326,6.130434782608695
1,7,6.5813953488372094,9.654095006141016,0.1892581985589143,0,0.0011140315635825033,6.4772727272727275
1,8,6.081081081081081,7.66441408349283,0.11518922988619963,0,-0.18878920328195692,5.947368421052632
1,9,5.2,6.411087334947679,0.10430438597274884,0,-0.12003848344791804,5.647058823529412
1,10,7.2,8.416101783531925,0.07787486277877453,0,-0.07334202143064003,7.048780487804878
1,11,7.933333333333334,12.314648785598543,0.2163828191140428,0,-0.14712048812196968,7.741935483870968
1,12,6.487179487179487,6.552909337288747,0.005040598342085296,0,-0.04384207313401493,6.4
1,13,4.354838709677419,4.687257837918961,0.03676350130655341,0,0.22825009092620857,4.301587301587301
1,14,4.9393939393939394,5.772291340477135,0.07775596270069099,0,-0.06521617461872115,4.880597014925373
1,15,5.478260869565218,4.93846188575972,-0.05182042341767781,0,-0.24941559427438634,5.446808510638298
1,16,8.527777777777779,15.719843894374144,0.29660913609751505,0,-0.07700658074337671,8.324324324324325
1,17,6.957446808510638,8.917392499586096,0.1234623956209633,0,-0.1720853634312497,6.833333333333333
1,18,5.482758620689655,6.053102377859985,0.04944093529230609,0,-0.12090942112736519,5.406779661016949
1,19,6.612244897959184,8.504450615537069,0.1251732374901985,0,0.25827405796249486,6.5
1,20,6.46,9.282878687922938,0.17931146799019,0,0.03230848660246966,6.352941176470588
1,21,6.166666666666667,7.724879213634879,0.11216984491105376,0,-0.024212941269255377,6.224489795918367
1,22,6.086956521739131,10.215078369104983,0.2532273961506716,0,-0.00518408661869564,6.23404255319149
2,1,8.170731707317072,8.396137323270715,0.013605806597340188,0,-0.008580424177421029,8
2,2,4.268656716417911,4.114210736755165,-0.018424003543594712,0,-0.13024918239067296,4.338235294117647
2,3,9.1875,11.23771730924838,0.10037676849195906,0,-0.24829260015210694,8.93939393939394
2,4,6.068965517241379,7.546027347925012,0.10848788870559438,0,-0.19911024105830138,6
2,5,7.527777777777778,10.255273517592542,0.15337613857779553,0,-0.10677281817152777,7.351351351351352
2,6,5.934782608695652,6.495818052709993,0.04513341384670456,0,0.05965036232367984,5.9787234042553195
2,7,4.090909090909091,4.679585460761091,0.06712008842647274,0,-0.22104569097321278,4.066666666666666
2,8,6.5588235294117645,7.071887050339741,0.03764026225383545,0,0.07726685210965166,6.571428571428571
2,9,6.564102564102564,6.715241390789478,0.011381498001731875,0,-0.04731402421444029,7.525
2,10,8.142857142857142,8.811221859766153,0.03942205983619606,0,-0.0932591329324118,7.976744186046512
2,11,16,30.0920157477811,0.30573659058205754,0,-0.005558870235320754,15.736842105263158
2,12,9,12.267028980156523,0.15361943519261043,0,0.2240829346092504,8.703703703703704
2,13,5.764705882352941,5.229104073525857,-0.04871848894756253,0,-0.11315754085731947,5.826923076923077
2,14,7.414634146341464,9.625423652380444,0.12974072812152088,0,-0.15786737218975408,7.261904761904762
2,15,5.621621621621622,9.241666971299518,0.24355615024537675,0,-0.15364092809433916,6.552631578947368
2,16,4.962962962962963,4.617288933231491,-0.0360819353683992,0,-0.17087321358332244,4.890909090909091
2,17,6.22,13.132433754888337,0.3571867932704995,0,0.06207621252032406,6.117647058823529
2,18,4.73015873015873,6.560405055370239,0.16210406849278172,0,-0.0016436585709032434,4.671875
2,19,6,7.580127527511218,0.11635586811023138,0,-0.15953589557650472,5.9
2,20,5.26530612244898,5.353252555705743,0.008282332463603867,0,0.06134504881087299,5.18
2,21,4.62,4.1200851982472795,-0.05719793233285331,0,-0.16390888912869298,4.549019607843137
2,22,6.816326530612245,9.523377966412783,0.16567321864929754,0,0.0077882536754450594,6.7
3,1,4.75,4.755735618870728,6.033850614718639e-4,0,0.035299876012820496,4.979591836734694
3,2,9.17142857142857,13.528805247639994,0.19195294246489902,0,-0.3046413605177631,9.25
3,3,9.384615384615385,12.063422144903736,0.12489752298323267,0,-0.29448735286897676,9.851851851851851
3,4,6.351351351351352,9.440504389232766,0.19561684760977627,0,-0.11361432452036183,6.315789473684211
3,5,10.72,21.29460025452462,0.33030555341793194,0,-0.1281668130446376,10.5
3,6,16.833333333333332,27.021596301230367,0.23231739402603638,0,-0.2843204195612652,14.571428571428571
3,7,10.652173913043478,21.56514168672164,0.33872989013888305,0,-0.1913538275865,10.25
3,8,5.511627906976744,7.359386921357666,0.1435596989845154,0,-0.09932788057780467,5.659090909090909
3,9,5.604166666666667,6.410561708496356,0.06711720953231683,0,-0.27509725343254643,5.510204081632653
3,10,10.114285714285714,17.034172278396273,0.2548905932696381,0,-0.12218862766222405,9.86111111111111
3,11,17.153846153846153,37.686969794714095,0.3744131681069017,0,-0.1925895620030645,16.357142857142858
3,12,8.695652173913043,11.542155079252652,0.14065273325964428,0,-0.24434821318109104,9.083333333333334
3,13,8.384615384615385,8.82167004303483,0.02540087227177491,0,4.161897825408386e-4,8.2
3,14,10.238095238095237,12.425396419852213,0.09651210037575787,0,0.22493003780223914,9.818181818181818
3,15,4.679245283018868,3.9651054157373946,-0.08261347695949248,0,-0.31393212057094544,4.62962962962963
3,16,6.219512195121951,6.930051208764446,0.05403517910202956,0,-0.23273650108990607,7.309523809523809
3,17,4.56,5.406571964578227,0.08494113799478827,0,-0.050044682752457555,4.490196078431373
3,18,7.592592592592593,9.947010603343093,0.13423439427045142,0,-0.2890091854070086,7.357142857142857
3,19,9.071428571428571,10.683766056164705,0.08161587446392883,0,0.2477547820680238,8.96551724137931
3,20,9.137931034482758,12.625722434580679,0.16025762425668746,0,-0.29530691105835377,8.866666666666667
3,21,9.5,9.142806412196919,-0.019159861444969475,0,-0.20645278230922604,9.257142857142858
3,22,9.758620689655173,12.19969312381549,0.11116848292161687,0,-0.2763628239499553,9.466666666666667
4,1,7.0212765957446805,9.669515885777834,0.1586646825167156,0,-0.2111085432810181,6.958333333333333
4,2,7.975609756097561,11.980166536567948,0.200671561042815,0,-0.09704999823157784,8.166666666666666
4,3,6.1923076923076925,7.316482765669022,0.08321804064238209,0,0.06299482272436464,6.188679245283019
4,4,7.045454545454546,8.498849567713858,0.09350016647114258,0,-0.20318244959472062,7
4,5,7.9393939393939394,9.273414264509707,0.07750160864589363,0,-0.2840447570043666,7.911764705882353
4,6,5.74468085106383,4.874369904012936,-0.08195750892656901,0,-0.01808349269310659,5.6875
4,7,6.136363636363637,5.48821532008149,-0.05575671331500467,0,0.0854650083355547,6.222222222222222
4,8,6,7.607729688968199,0.11814826761818961,0,-0.09667776191122138,5.980392156862745
4,9,6.382978723404255,6.045311483647478,-0.02716924324515584,0,-0.09570698121804282,6.270833333333333
4,10,5.7,6.6432411563350975,0.07641762357134084,0,-0.02200665864001091,5.8431372549019605
4,11,8.413793103448276,9.810771199405966,0.07665357990143572,0,0.11161164934323944,8.266666666666667
4,12,6.55,6.924316128409639,0.02777997227038631,0,-0.3391818179159158,6.414634146341464
4,13,4.432098765432099,7.240404463158357,0.24059155459024725,0,0.01213114947130443,4.390243902439025
4,14,6.195121951219512,6.990062632749159,0.060290447696589894,0,0.10038174415274125,6.738095238095238
4,15,5.7368421052631575,5.887414894105761,0.012953325864249026,0,-0.059177305371969254,5.689655172413793
